SchoolName,Pincode,District
ETHOS JUNIOR COLLEGE,781301,Barpeta
ATHENA ACADEMY BARPETA,781301,Barpeta
R T MODEL SCHOOL BARPETA,781301,Barpeta
ST.TERESA'S E.M. SCHOOL,781301,Barpeta
ARUNUDAY JATIYA VIDYALAYA,781314,Barpeta
SANKARDEV SHISHU NIKETAN METUAKUCHI,781301,Barpeta
GOBARDHANA A J VIDYALAYA,781315,Barpeta
SANKAR DEV SISHU NIKATAN,781315,Barpeta
SANKAR AZAN JATIYA VIDYALAYA,781315,Barpeta
CHANDIKA SISHU NIKETAN,781315,Barpeta
GURUKUL JATIYA VIDYALAYA,781315,Barpeta
ARYABHATTA ACADEMY,781315,Barpeta
NALJHORA VALLEY SUBLIME ACADEMY,781315,Barpeta
ST. MARY'S HIGH SCHOOL,781315,Barpeta
DON BOSCO HIGH SCHOOL,781315,Barpeta
MARIAN SCHOOL,781315,Barpeta
LITTLE FLOWER E.M. SCHOOL,781315,Barpeta
ARVUT JATIYA VIDYALAYA,781315,Barpeta
U.N. ACADEMY,781315,Barpeta
SHANKAR DEV SHISHU NIKETAN,781315,Barpeta
STAR LIGHT JATIYA BIDYALAYA,781315,Barpeta
DR. APJ ABDUL KALAM ACADEMY,781315,Barpeta
SHANKAR DEV SHISHU NIKETAN,781315,Barpeta
BRAHMAPUTRA ACADEMY,781313,Barpeta
GREEN VALLEY ACADEMY,781315,Barpeta
ADARSHA JATIYA VIDYALAYA,781315,Barpeta
GLOBAL INSTITUTE,781315,Barpeta
JONAKI JATIYA VIDYALAYA,781315,Barpeta
ANANDA MARGA PRIMARY SCHOOL,781315,Barpeta
ARUNODAY JATIYA BIDYALAYA,781315,Barpeta
MADHAVDEV ACADEMY,781315,Barpeta
BAPUJI JATIYA VIDYALAYA,781315,Barpeta
BUTTER FLY ACADEMY,781315,Barpeta
BARPETA ROAD JATIYA BIDYALAY,781315,Barpeta
"HELP LINE ACADEMY, BARPETA ROAD",781315,Barpeta
AL-KAUSAR MODEL ACADEMY,781315,Barpeta
KAMARGAON JATIYA VIDYALAYA,781317,Barpeta
SANKARDEV SHISHU NIKETAN,781317,Barpeta
PONASMITA EDUCATION CONCEPT,781315,Barpeta
MANAS ACADEMY,781315,Barpeta
ATTIS ACADEMY OF EXCELLENCE,781315,Barpeta
A R ENGLISH ACADEMY,781317,Barpeta
JANAPRIYA JATIYA VIDHALAYA,781316,Barpeta
HAZARAT ILIYAS (R) MODEL ACADEMY ( HIMA),781316,Barpeta
"NABODAY ACADEMY, BILASHIPARA GAON",781315,Barpeta
BAGURAPARA JATIYA VIDYALAYA,781315,Barpeta
"ADARSHA ACADEMY,DOMANI",781315,Barpeta
"ZAM ZAM ADARSHA BIDYALAYA,BHAKHURADIA",781127,Barpeta
BHAKHURADIA SHISHU JATIYA BIDYALAYA,781127,Barpeta
NAVODAYA ADARSHA JATIYA VIDYALAYA,781124,Barpeta
K K JUNIOR COLLEGE CHAMATA,781304,Barpeta
BISHNU JYOTI JATIYA VIDYALAYA,781303,Barpeta
JANAKALYAN JATIYA VIDYALAYA BHAIRAGHOL,781126,Barpeta
ARUNODAYA JATIAYA VIDYALAYA,781327,Barpeta
JONAKEE JATIYA VIDYALAY,783391,Barpeta
